Phvul.001G007700,1,2283,1427.7413,2
Phvul.001G007800,1,4137,225.7280493,1
Phvul.001G007900,1,13543,134.50231,1
Phvul.001G008000,1,6116,178.11182,1
Phvul.001G008100,1,450,35.695864,1
Phvul.001G008200,1,5355,64.832288,1
Phvul.001G008300,1,891,0,0
Phvul.001G008400,1,1263,222.16725,1
Phvul.001G008500,1,1037,194.97719,0
Phvul.001G008600,1,4708,164.20958,1
Phvul.001G008700,1,435,0,2
Phvul.001G008800,1,1386,0,2
Phvul.001G008900,1,1796,191.80629,1
Phvul.001G009000,3,3452,295.0096,1
Phvul.001G009100,1,1416,2974.322,2
Phvul.001G009200,1,1659,27.039378,1
Phvul.001G009300,1,11006,108.59685,1
Phvul.001G009400,1,3678,175.82562,1
Phvul.001G009500,1,5106,130.20882,1
Phvul.001G009600,1,757,11.871277,1
Phvul.001G009700,1,1619,161.97965,1
Phvul.001G009800,1,1871,19.5144385,1
Phvul.001G009900,2,2596,7110.665,1
Phvul.001G010000,1,1574,44.43317,0
Phvul.001G010100,1,4061,905.75555,1
Phvul.001G010200,1,1140,312.58946,1
Phvul.001G010300,1,2176,63.23642,2
Phvul.001G010400,1,1402,4.864964,0
Phvul.001G010500,1,5720,121.70977,1
Phvul.001G010600,1,2631,1.5009716,0
Phvul.001G010700,1,1195,529.7979798,1
Phvul.001G010800,1,1231,2153.2264,1
Phvul.001G010900,1,6065,538.93473,1
Phvul.001G011000,2,4780,177.50401,2
Phvul.001G011100,1,4687,109.71489,2
Phvul.001G011200,1,8073,174.43884,1
Phvul.001G011300,1,1706,0.5227853,1
Phvul.001G011400,1,2701,101.59262,0
Phvul.001G011500,1,2580,82.052355,1
Phvul.001G011600,1,3667,37.92953,1
Phvul.001G011700,1,4038,116.13811,1
Phvul.001G011800,1,471,198.34416,1
Phvul.001G011900,1,126,1096.09,1
Phvul.001G012000,1,5223,811.40587,1
Phvul.001G012100,1,4856,279.2347,1
Phvul.001G012200,2,4391,53.64797,1
Phvul.001G012300,1,3890,61.8228111,1
Phvul.001G012400,1,743,1260.618,1
Phvul.001G012500,1,4779,0.2131189,1
Phvul.001G012600,1,3622,37.8268822,1
Phvul.001G012700,1,3753,79.311487,1
Phvul.001G012800,1,3583,70.5942825,1
Phvul.001G012900,2,6316,106.88273,1
Phvul.001G013000,1,2664,618.5827,2
Phvul.001G013100,1,3531,72.435878,1
Phvul.001G013200,1,1898,198.3010542,1
Phvul.001G013300,1,1558,330.00162,2
Phvul.001G013400,2,2231,172.089261,2
Phvul.001G013500,2,3915,48.549663,1
Phvul.001G013600,1,1845,48.439577,1
Phvul.001G013700,1,2643,216.0495,1
Phvul.001G013800,1,2296,6.5546,1
Phvul.001G013900,1,1607,6.3127192,1
Phvul.001G014000,1,5243,197.66634,1
Phvul.001G014100,1,3238,191.74984,1
Phvul.001G014200,1,5635,162.52774,1
Phvul.001G014300,1,1110,12.176774,1
Phvul.001G014400,1,5321,191.93992,1
Phvul.001G014500,1,11693,112.30994,1
Phvul.001G014600,1,1384,52.58797,1
Phvul.001G014700,3,4023,197.31699,1
Phvul.001G014800,1,3101,61.2969,1
Phvul.001G014900,2,3268,540.2471,1
Phvul.001G015000,1,2578,6.695752,1
Phvul.001G015100,3,8375,130.65439,1
Phvul.001G015200,1,6540,3.6426477,1
Phvul.001G015300,1,2394,749.3908,1
Phvul.001G015400,1,2290,122.62096,1
Phvul.001G015500,1,2779,23.67562,1
Phvul.001G015600,3,7533,36.74409,0
Phvul.001G015700,1,3967,238.74172,1
Phvul.001G015800,1,3858,229.9068,1
Phvul.001G015900,1,3424,149.8897,1
Phvul.001G016000,4,2597,123.54431,1
Phvul.001G016100,1,2187,738.7045,1
Phvul.001G016200,1,4095,20.609681,1
Phvul.001G016300,1,1704,0.0720805,0
Phvul.001G016400,1,2400,4.6865845,1
Phvul.001G016500,1,9428,146.13662,1
Phvul.001G016600,1,1990,48.4144388,1
Phvul.001G016700,1,1569,70.107559,1
Phvul.001G016800,2,3998,56.43735,1
Phvul.001G016900,1,1102,148.40101,1
Phvul.001G017000,1,1991,6.7790232,1
Phvul.001G017100,2,6003,62.33409,1
Phvul.001G017200,1,4471,0.9493961,1
Phvul.001G017300,1,3262,40.97616,1
Phvul.001G017400,1,6928,91.867391,1
Phvul.001G017500,1,3506,1330.5059,1
Phvul.001G017600,1,3993,96.43519,1
Phvul.001G017700,2,16371,171.67516,1
Phvul.001G017800,1,1986,452.1826,1
Phvul.001G017900,1,2060,73.596085,1
Phvul.001G018000,1,3385,68.466005,1
Phvul.001G018100,1,1008,40.36254,0
Phvul.001G018200,1,671,53.841043,0
Phvul.001G018300,1,3745,42.8832869,1
Phvul.001G018400,1,3004,0.1849623,1
Phvul.001G018500,4,3985,77.78504,1
Phvul.001G018600,1,3254,52.20467,1
Phvul.001G018700,1,6451,226.73542,1
Phvul.001G018800,1,4271,218.20082,1
Phvul.001G018900,1,4109,87.01904,1
Phvul.001G019000,1,3078,63.24414,1
Phvul.001G019100,1,5420,30.621247,1
Phvul.001G019200,1,577,5.8150579,0
Phvul.001G019300,1,1254,55.595958,1
Phvul.001G019400,1,4274,65.05554,1
Phvul.001G019500,1,5338,42.452896,1
Phvul.001G019600,1,4477,328.934,1
Phvul.001G019700,1,718,89.0848664,1
Phvul.001G019800,1,10176,96.84032,1
Phvul.001G019900,1,3794,139.82497,1
Phvul.001G020000,3,7758,40.3737,1
Phvul.001G020100,1,3889,267.246067,1
Phvul.001G020200,1,3527,37.1650412,0
Phvul.001G020300,1,2198,10.288967,1
Phvul.001G020400,1,3316,459.1914,1
Phvul.001G020500,1,1003,47.9058674,1
Phvul.001G020600,1,2773,530.4077,1
Phvul.001G020700,1,1013,4.6632707,0
Phvul.001G020800,1,1383,69.482571,1
Phvul.001G020900,1,1238,71.10823,1
Phvul.001G021000,1,5154,28.98958,1
Phvul.001G021100,1,5892,74.16676,1
Phvul.001G021200,1,5013,75.69281,1
Phvul.001G021300,1,1088,84.097483,1
Phvul.001G021400,1,5647,8.170853,1
Phvul.001G021500,1,339,483.40071,3
Phvul.001G021600,1,666,228.181863,3
Phvul.001G021700,1,754,149.163834,3
Phvul.001G021800,1,4425,108.531441,1
Phvul.001G021900,2,4975,50.56021,1
Phvul.001G022000,1,1999,733.764,1
Phvul.001G022100,1,4647,26.2092051,1
Phvul.001G022200,2,3515,82.06036,1
Phvul.001G022300,2,7997,134.24055,1
Phvul.001G022400,1,5621,5.17393975,1
Phvul.001G022500,1,3367,99.45801,1
Phvul.001G022600,1,7590,36.986562,1
Phvul.001G022700,1,5424,85.574946,1
Phvul.001G022800,1,4727,40.101254,1
Phvul.001G022900,1,1757,37.600788,1
Phvul.001G023000,1,2077,4.049504,1
Phvul.001G023100,1,2836,120.90056,1
Phvul.001G023200,2,3723,10.1252125,1
Phvul.001G023300,1,5483,196.86518,0
Phvul.001G023400,1,3537,42.72129,1
Phvul.001G023500,1,5119,1765.713,1
Phvul.001G023600,1,2014,195.234327,1
Phvul.001G023700,1,1111,352.27683,1
Phvul.001G023800,2,4560,60.78135,1
Phvul.001G023900,1,1638,153.79915,1
Phvul.001G024000,1,2625,13.784194,1
Phvul.001G024100,1,6670,149.49713,1
Phvul.001G024200,1,10732,99.56873,1
Phvul.001G024300,1,2794,86.88727,1
Phvul.001G024400,1,1492,23.232394,1
Phvul.001G024500,1,4263,7345.616,1
Phvul.001G024600,1,5952,309.8766,1
Phvul.001G024700,1,2403,351.0871,1
Phvul.001G024800,1,4755,61.99884,1
Phvul.001G024900,1,1762,169.477781,0
Phvul.001G025000,1,2058,1372.03581,1
Phvul.001G025100,1,1346,65.81929,0
Phvul.001G025200,1,1727,239.49468,1
Phvul.001G025300,1,636,2.4608424,1
Phvul.001G025400,1,405,221.68082,1
Phvul.001G025500,1,234,134.80213,1
Phvul.001G025600,1,4000,53.72218,1
Phvul.001G025700,1,3945,37.44633,0
Phvul.001G025800,1,1586,950.949363,1
Phvul.001G025900,1,2875,144.58929,1
Phvul.001G026000,1,2659,125.89253,1
Phvul.001G026100,1,2334,2563.88792,1
Phvul.001G026200,1,3908,133.49661,1
Phvul.001G026300,2,9170,97.51457,1
Phvul.001G026400,2,2324,15.54608,0
Phvul.001G026500,1,2359,7.9504112,1
Phvul.001G026600,1,5924,53.58353,1
Phvul.001G026700,1,955,663.59184,1
Phvul.001G026800,1,1712,1.1186401,1
Phvul.001G026900,1,11786,80.16855,1
Phvul.001G027000,1,204,4.40037,1
Phvul.001G027100,1,1403,71.276356,1
Phvul.001G027200,1,2506,38.61269,1
Phvul.001G027300,1,2094,265.64047,1
Phvul.001G027400,1,2141,1237.6627,1
Phvul.001G027500,1,1876,2.6986076,1
Phvul.001G027600,1,6252,147.99298,1
Phvul.001G027700,2,4486,58.52771,1
Phvul.001G027800,1,2648,296.1806,1
Phvul.001G027900,1,2170,234.48512,0
Phvul.001G028000,1,7636,152.2585,1
Phvul.001G028100,1,780,33.174006,1
Phvul.001G028200,2,2235,236.49348,1
Phvul.001G028300,1,2415,226.8509,1
Phvul.001G028400,1,2380,0.0887101,1
Phvul.001G028500,1,1227,1.7196121,1
Phvul.001G028600,1,961,158.16877,1
Phvul.001G028700,1,4543,39.9954031,1
Phvul.001G028800,1,2720,38.798459,1
Phvul.001G028900,1,8435,159.79762,1
Phvul.001G029000,2,6641,95.03506,1
Phvul.001G029100,1,924,193.52551,1
Phvul.001G029200,1,713,140.833296,1
Phvul.001G029300,1,492,115.89339,2
Phvul.001G029400,2,4372,44.58947,1
Phvul.001G029500,1,621,18.270006,1
Phvul.001G029600,1,7164,43.468006,1
Phvul.001G029700,1,1616,15.925786,1
Phvul.001G029800,2,14532,193.27526,1
Phvul.001G029900,1,685,1.9389948,0
Phvul.001G030000,1,5808,421.9614,1
Phvul.001G030100,1,299,1.67254,0
Phvul.001G030200,1,6692,112.48273,1
Phvul.001G030300,1,3807,495.0821,0
Phvul.001G030400,1,1699,1.3866683,0
Phvul.001G030500,1,1955,1.8447459,0
Phvul.001G030600,1,4380,431.51475,2
Phvul.001G030700,1,3685,162.35436,1
Phvul.001G030800,1,824,90.776603,1
Phvul.001G030900,1,417,7.34167,1
Phvul.001G031000,1,4540,163.569378,1
Phvul.001G031100,1,2742,284.02931,1
Phvul.001G031200,1,4513,48.8981499,1
Phvul.001G031300,1,4179,202.30747,1
Phvul.001G031400,1,1001,535.66677,1
Phvul.001G031500,1,3870,22.96519,1
Phvul.001G031600,1,4718,739.1547,1
Phvul.001G031700,2,4382,69.49298,1
Phvul.001G031800,1,4203,176.24177,1
Phvul.001G031900,2,10059,79.18728,1
Phvul.001G032000,1,1867,133.93581,1
Phvul.001G032100,1,2118,23.9536089,1
Phvul.001G032200,2,5710,213.6660204,1
Phvul.001G032300,2,6058,100.03945,1
Phvul.001G032400,1,1728,6.521136,0
Phvul.001G032500,1,7899,16.149312,1
Phvul.001G032600,1,2793,9.6581202,1
Phvul.001G032700,1,7343,253.3752,1
Phvul.001G032800,1,4869,297.8679,1
Phvul.001G032900,2,4775,170.4611,1
Phvul.001G033000,1,5708,0,1
Phvul.001G033100,1,1298,345.6428,1
Phvul.001G033200,1,4022,87.52007,1
Phvul.001G033300,5,6900,144.12907,1
Phvul.001G033400,1,611,8053.597,1
Phvul.001G033500,1,5901,2759.1519,1
Phvul.001G033600,1,2668,0,2
Phvul.001G033700,2,1592,3.413741,0
Phvul.001G033800,1,3217,240.009127,1
Phvul.001G033900,1,1921,4.5121473,1
Phvul.001G034000,1,4305,46.04747,1
Phvul.001G034100,1,4734,96.70653,1
Phvul.001G034200,1,3747,6.8001172,1
Phvul.001G034300,1,564,0.7667623,1
Phvul.001G034400,1,11655,66.62006,1
Phvul.001G034500,2,6190,46.0315,1
Phvul.001G034600,2,5141,7.7823182,1
Phvul.001G034700,1,3009,86.47056,1
Phvul.001G034800,1,3983,164.98242,1
Phvul.001G034900,1,5357,40.362713,1
Phvul.001G035000,3,4380,35.12281,0
Phvul.001G035100,1,11086,97.08104,1
Phvul.001G035200,1,4440,24.58229864,1
Phvul.001G035300,1,2748,93.71909,1
Phvul.001G035400,1,1172,19.749217,0
Phvul.001G035500,1,7103,2063.299,1
Phvul.001G035600,1,2223,47.4690377,1
Phvul.001G035700,1,462,0.8369933,0
Phvul.001G035800,1,4289,56.30022,1
Phvul.001G035900,2,4160,220.242,1
Phvul.001G036000,1,4064,198.27722,1
Phvul.001G036100,1,1265,235.99809,1
Phvul.001G036200,1,3411,758.18965,1
Phvul.001G036300,1,5114,63.92002,1
Phvul.001G036400,1,12158,233.9079,1
Phvul.001G036500,1,4426,138.004987,1
Phvul.001G036600,1,3135,17.5997989,1
Phvul.001G036700,3,3013,242.363,1
Phvul.001G036800,1,3235,426.83659,1
Phvul.001G036900,1,1634,240.92775,1
Phvul.001G037000,2,2596,7.392978,1
Phvul.001G037100,2,3519,15.3480769,1
Phvul.001G037200,2,3195,45.314554,1
Phvul.001G037300,1,819,0.5946314,1
Phvul.001G037400,1,3218,71.74632,1
Phvul.001G037500,1,5004,81.8158,1
Phvul.001G037600,1,360,250.5528,1
Phvul.001G037700,1,6417,73.30498,1
Phvul.001G037800,1,281,0,1
Phvul.001G037900,1,1892,299.00789,1
Phvul.001G038000,1,12753,55.43524,0
Phvul.001G038100,1,528,0,1
Phvul.001G038200,3,20196,60.63223,0
Phvul.001G038300,1,416,3.603403,3
Phvul.001G038400,2,8931,161.97643,1
Phvul.001G038500,1,590,17.094357,1
Phvul.001G038600,2,1414,3.0053741,1
Phvul.001G038700,1,10822,119.78385,1
Phvul.001G038800,1,4463,159.2946,1
Phvul.001G038900,1,1465,135.16047,2
Phvul.001G039000,1,4525,56.72199,1
Phvul.001G039100,1,4722,62.27728,1
Phvul.001G039200,1,642,2897.75914,0
Phvul.001G039300,1,10100,0.4597216,1
Phvul.001G039400,1,1125,17.434279,1
Phvul.001G039500,1,4226,82.27685,1
Phvul.001G039600,1,3727,14.459985,1
Phvul.001G039700,1,848,97.270713,2
Phvul.001G039800,1,931,98.3719228,2
Phvul.001G039900,1,1466,11.2727412,1
Phvul.001G040000,1,2451,13.06180587,0
Phvul.001G040100,1,2060,9.3575258,2
Phvul.001G040200,2,3989,32.81151,1
Phvul.001G040300,1,2632,88.93042,0
Phvul.001G040400,1,2053,6.5259601,2
Phvul.001G040500,1,2418,2.11622834,0
Phvul.001G040600,1,1824,6.4561079,0
Phvul.001G040700,1,4554,11.9842876,1
Phvul.001G040800,1,1863,1.4992008,0
Phvul.001G040900,1,6897,361.7092,1
Phvul.001G041000,1,2697,36.10525,1
Phvul.001G041100,1,5818,370.36641,1
Phvul.001G041200,1,7317,147.22575,1
Phvul.001G041300,1,4253,82.02657,1
Phvul.001G041400,1,1353,245.150388,1
Phvul.001G041500,1,530,1.9033684,1
Phvul.001G041600,1,4805,532.9261,1
Phvul.001G041700,1,4941,67.82243,1
Phvul.001G041800,2,11290,130.96581,1
Phvul.001G041900,2,3409,245.6483,1
Phvul.001G042000,2,23250,16.131995,1
Phvul.001G042100,3,1892,25.333214,1
Phvul.001G042200,1,1605,18.1716138,1
Phvul.001G042300,1,13958,53.67611,1
Phvul.001G042400,1,4457,742.7296,1
Phvul.001G042500,1,4591,1.0738963,1
Phvul.001G042600,1,6033,144.6147,1
Phvul.001G042700,1,3811,65.51295,1
Phvul.001G042800,1,2529,0,2
Phvul.001G042900,1,3438,2.2402105,0
Phvul.001G043000,1,2657,4.541202,2
Phvul.001G043100,2,2380,18.5834683,1
Phvul.001G043200,1,2426,39.875559,1
Phvul.001G043300,1,777,128.09782,1
Phvul.001G043400,1,5386,604.6276,1
Phvul.001G043500,1,1493,66.3741719,1
Phvul.001G043600,1,7960,19.0701962,1
Phvul.001G043700,1,6759,71.2291,1
Phvul.001G043800,1,2893,41.85422,1
Phvul.001G043900,1,3350,208.4864,1
Phvul.001G044000,2,3876,166.1948,1
Phvul.001G044100,1,6253,40.45707,1
Phvul.001G044200,1,1184,0.0698377,0
Phvul.001G044300,1,612,0,0
Phvul.001G044400,1,1188,0.142753,0
Phvul.001G044500,1,690,0.5403735,1
Phvul.001G044600,2,5132,458.8441,1
Phvul.001G044700,1,1295,439.005,1
Phvul.001G044800,2,8994,214.3122,1
Phvul.001G044900,2,2702,75.20714,1
Phvul.001G045000,1,771,50.565792,1
Phvul.001G045100,2,4555,39.6935055,1
Phvul.001G045200,2,9230,85.03691,1
Phvul.001G045300,2,4884,157.65323,1
Phvul.001G045400,1,2447,58.8097238,1
Phvul.001G045500,1,4800,88.88804,1
Phvul.001G045600,1,3582,52.72232,1
Phvul.001G045700,1,4665,2.8378826,1
Phvul.001G045800,1,444,0.231605,0
Phvul.001G045900,2,3382,151.857098,1
Phvul.001G046000,1,1026,0,0
Phvul.001G046100,1,12194,0.04171054,0
Phvul.001G046200,1,6602,11.5600676,1
Phvul.001G046300,1,4504,9.7619238,1
Phvul.001G046400,1,2327,43.882438,1
Phvul.001G046500,1,867,88.02459,1
Phvul.001G046600,1,2021,34.49557,1
Phvul.001G046700,1,2516,249.7751,1
Phvul.001G046800,1,1994,119.5685,1
Phvul.001G046900,1,1394,28.843735,1
Phvul.001G047000,1,3418,452.3265,1
Phvul.001G047100,1,5386,85.47526,1
Phvul.001G047200,1,6158,47.38326,1
Phvul.001G047300,1,8793,125.86053,1
Phvul.001G047400,1,790,4.971388,1
Phvul.001G047500,1,546,87.72891,0
Phvul.001G047600,1,3059,334.3015,1
Phvul.001G047700,4,18270,24.468406,1
Phvul.001G047800,1,996,0.9537485,0
Phvul.001G047900,1,4091,15.5060615,7
Phvul.001G048000,1,1312,3.583395,0
Phvul.001G048100,1,1254,15.408433,2
Phvul.001G048200,1,2664,0.06337065,7
Phvul.001G048300,1,351,0.640329,0
Phvul.001G048400,1,900,0.059982,0
Phvul.001G048500,1,2612,0.066624397,0
Phvul.001G048600,2,2894,25.554134,7
Phvul.001G048700,1,6472,4.7005063,0
Phvul.001G048800,2,3027,5.434464628,7
Phvul.001G048900,1,6733,2.998989,7
Phvul.001G049000,2,2963,23.1885408,7
Phvul.001G049100,1,6730,1.651410032,7
Phvul.001G049200,1,993,0.1705753,0
Phvul.001G049300,1,1860,2.52812999,2
Phvul.001G049400,1,594,698.2803,1
Phvul.001G049500,1,4759,230.3038,1
Phvul.001G049600,2,4134,93.83775,1
Phvul.001G049700,1,4689,285.4328,1
Phvul.001G049800,1,4803,0.9564592,1
Phvul.001G049900,1,8364,200.2264,1
Phvul.001G050000,1,6692,12.891866,1
Phvul.001G050100,1,8582,5.914489,1
Phvul.001G050200,1,2209,0.3623813,1
Phvul.001G050300,1,880,4562.727102,1
Phvul.001G050400,1,1135,9.3656614,0
Phvul.001G050500,1,3227,35.168509,1
Phvul.001G050600,1,3080,197.85349,1
Phvul.001G050700,1,8262,191.13221,1
Phvul.001G050800,1,3190,64.10486,1
Phvul.001G050900,2,9092,76.30285,1
Phvul.001G051000,2,2935,2.6503201,1
Phvul.001G051100,1,3159,32.3864795,1
Phvul.001G051200,3,5520,234.90614,1
Phvul.001G051300,1,3687,1257.0505,1
Phvul.001G051400,1,3030,15.539694,1
Phvul.001G051500,1,481,0.789441,0
Phvul.001G051600,1,930,0,1
Phvul.001G051700,1,8022,380.3952,0
Phvul.001G051800,1,7142,15.299773,1
Phvul.001G051900,1,15663,48.64168,1
Phvul.001G052000,1,3263,115.45576,1
Phvul.001G052100,1,4423,41.0147982,1
Phvul.001G052200,1,1467,5.2821176,2
Phvul.001G052300,1,893,63.783887,0
Phvul.001G052400,1,1387,8.145451,2
Phvul.001G052500,1,4792,0.4356193,1
Phvul.001G052600,3,29490,14.204486,1
Phvul.001G052700,1,637,0.124907,0
Phvul.001G052800,1,6925,120.89253,3
Phvul.001G052900,1,8247,84.68237,3
Phvul.001G053000,1,7174,219.47977,3
Phvul.001G053100,1,5847,1889.14428,1
Phvul.001G053200,1,8188,1.3808723,1
Phvul.001G053300,1,5852,7.9000422,1
Phvul.001G053400,1,8546,46.28202,1
Phvul.001G053500,1,15104,25.383402,1
Phvul.001G053600,1,2747,174.08044,2
Phvul.001G053700,1,2286,26.054675,0
Phvul.001G053800,1,1999,0,30
Phvul.001G053900,1,2075,25.42571,1
Phvul.001G054000,1,2875,957.4097,1
Phvul.001G054100,1,2937,189.9824,2
Phvul.001G054200,1,1235,170.0374,2
Phvul.001G054300,1,1463,0.8587512,1
Phvul.001G054400,1,8903,102.4334,1
Phvul.001G054500,2,10567,14.875958,0
Phvul.001G054600,1,2552,2.2188543,1
Phvul.001G054700,1,14373,184.17408,1
Phvul.001G054800,1,2802,32.3241045,0
Phvul.001G054900,1,1550,15.1706955,0
Phvul.001G055000,1,2059,4.8385008,1
Phvul.001G055100,1,8880,29.815705,1
Phvul.001G055200,1,3254,51.48279,1
Phvul.001G055300,1,3418,66.497962,1
Phvul.001G055400,2,6416,64.745909,1
Phvul.001G055500,1,3006,191.2328,1
Phvul.001G055600,1,7469,90.88661,1
Phvul.001G055700,3,2454,166.83592,1
Phvul.001G055800,1,49471,60.10712,1
Phvul.001G055900,1,6588,27.278768,1
Phvul.001G056000,1,6387,0.757643,1
Phvul.001G056100,1,1592,27.6918132,0
Phvul.001G056200,1,2379,2.2899972,0
Phvul.001G056300,1,1464,311.812498,1
Phvul.001G056400,1,3557,55.816315,1
Phvul.001G056500,1,2752,87.77257,2
Phvul.001G056600,1,4646,104.02243,2
Phvul.001G056700,1,1672,4.235161,0
Phvul.001G056800,2,5866,278.4648,1
Phvul.001G056900,2,2788,21.407334,1
Phvul.001G057000,1,4152,19.25741,1
Phvul.001G057100,2,3291,194.823,1
Phvul.001G057200,1,3285,1012.2322,0
Phvul.001G057300,1,3142,582.8169,1
Phvul.001G057400,1,4971,129.0059,1
Phvul.001G057500,1,5852,49.50112,1
Phvul.001G057600,1,1190,135.4208,1
Phvul.001G057700,1,10374,11.045752,1
Phvul.001G057800,1,4870,112.09478,1
Phvul.001G057900,2,3576,19.97147,1
Phvul.001G058000,1,3342,869.02596,1
Phvul.001G058100,3,9802,264.1791,1
Phvul.001G058200,1,2085,237.6506,1
Phvul.001G058300,1,1166,198.3538195,1
Phvul.001G058400,1,796,135.2255794,1
Phvul.001G058500,1,4324,144.14808,1
Phvul.001G058600,1,10144,155.97033,1
Phvul.001G058700,4,8618,63.54209,1
Phvul.001G058800,1,3018,203.7375,1
Phvul.001G058900,1,8871,849.6479,1
Phvul.001G059000,1,3119,637.7665,1
Phvul.001G059100,1,2375,14.2622422,1
Phvul.001G059200,1,2718,58.91461,1
Phvul.001G059300,2,2641,66.5191,1
Phvul.001G059400,1,3069,31.8793124,1
Phvul.001G059500,1,9615,49.538975,1
Phvul.001G059600,1,201,15.57118,1
Phvul.001G059700,1,1425,196.68285,1
Phvul.001G059800,3,5189,77.45999,1
Phvul.001G059900,2,3121,8.2123623,1
Phvul.001G060000,1,6483,8.53096,1
Phvul.001G060100,2,3721,123.33068,1
Phvul.001G060200,1,2771,558.625,1
Phvul.001G060300,1,12671,65.071598,1
Phvul.001G060400,1,2157,1.4074231,1
Phvul.001G060500,2,3199,828.2828,1
Phvul.001G060600,1,5233,3.9998891,1
Phvul.001G060700,6,8410,35.22011,1
Phvul.001G060800,1,5377,3.2127038,0
Phvul.001G060900,2,13965,109.7686,1
Phvul.001G061000,1,3830,39.3647059,1
Phvul.001G061100,1,4247,72.12265,0
Phvul.001G061200,1,8745,67.71259,1
Phvul.001G061300,1,9608,492.5285,1
Phvul.001G061400,1,4798,89.8257923,1
Phvul.001G061500,1,6314,40.95632,2
Phvul.001G061600,1,5092,322.9127,2
Phvul.001G061700,2,1286,92.04726,2
Phvul.001G061800,1,2052,0,0
Phvul.001G061900,1,2386,3.9894,1
Phvul.001G062000,1,16850,128.90004,1
Phvul.001G062100,1,1483,42.329881,0
Phvul.001G062200,1,542,1.45303,13
Phvul.001G062300,1,578,37.649,13
Phvul.001G062400,1,442,0,0
Phvul.001G062500,1,336,0,13
Phvul.001G062600,1,4214,0.059531,0
Phvul.001G062700,2,4258,125.11806,1
Phvul.001G062800,1,2769,120.08005,0
Phvul.001G062900,1,9003,68.75571,1
Phvul.001G063000,2,8678,8.987634,0
Phvul.001G063100,2,12169,10.877511,0
Phvul.001G063200,1,921,33.386661,1
Phvul.001G063300,3,6419,161.09844,1
Phvul.001G063400,1,13430,322.3115,1
Phvul.001G063500,1,2241,119.5530963,1
Phvul.001G063600,1,3848,79.604398,1
