Glyma.01G006900,342.4118
Glyma.01G007000,9.724794
Glyma.01G007100,22.0269828
Glyma.01G007200,158.61824
Glyma.01G007300,17.282978
Glyma.01G007400,30.918337
Glyma.01G007500,8.6040993
Glyma.01G007600,1.1388559
Glyma.01G007700,54.92717
Glyma.01G007800,44.720597
Glyma.01G007900,17.2939476
Glyma.01G008000,109.96021
Glyma.01G008100,8.064489
Glyma.01G008200,1.62411149
Glyma.01G008300,0.62488
Glyma.01G008400,132.4391
Glyma.01G008500,1442.2427
Glyma.01G008600,150.4329
Glyma.01G008700,33.537666
Glyma.01G008800,196.0799
Glyma.01G008900,66.76843
Glyma.01G009000,14.744381
Glyma.01G009100,0.030443861
Glyma.01G009200,171.408715
Glyma.01G009300,300.72055
Glyma.01G009400,41.03087
Glyma.01G009500,13.292283
Glyma.01G009600,30.255307
Glyma.01G009700,207.603485
Glyma.01G009800,96.30974
Glyma.01G009900,66.59259
Glyma.01G010000,18.39074
Glyma.01G010100,55.30161
Glyma.01G010200,435.69352
Glyma.01G010300,548.4127
Glyma.01G010400,171.21423
Glyma.01G010500,14.583165
Glyma.01G010600,301.9891
Glyma.01G010700,2.74028
Glyma.01G010800,21.634
Glyma.01G010900,128.53423
Glyma.01G011000,82.081129
Glyma.01G011100,299.9689
Glyma.01G011200,94.79669
Glyma.01G011300,34.712973
Glyma.01G011400,20.60698
Glyma.01G011500,6.29044124
Glyma.01G011600,19.9947245
Glyma.01G011700,5.928768
Glyma.01G011800,2.03317059
Glyma.01G011900,53.5245457
Glyma.01G012000,8.2574609
Glyma.01G012100,56.4918561
Glyma.01G012200,8.695313
Glyma.01G012300,100.84468
Glyma.01G012400,88.19576
Glyma.01G012500,145.651
Glyma.01G012600,144.42982
Glyma.01G012700,38.76565
Glyma.01G012800,2.24243698
Glyma.01G012900,0.0237364
Glyma.01G013000,13.5730413
Glyma.01G013100,2.506936322
Glyma.01G013200,7.4093189
Glyma.01G013300,21.4802467
Glyma.01G013400,0
Glyma.01G013500,42.5909985
Glyma.01G013600,61.56647
Glyma.01G013700,3.694497
Glyma.01G013800,9.079262
Glyma.01G013900,173.34041
Glyma.01G014000,25.082697
Glyma.01G014100,43.197043
Glyma.01G014200,46.47464
Glyma.01G014300,1.499682
Glyma.01G014400,82.21937
Glyma.01G014500,54.00318
Glyma.01G014600,35.151981
Glyma.01G014700,51.53216
Glyma.01G014800,38.07406
Glyma.01G014900,39.28904
Glyma.01G015000,353.7116
Glyma.01G015100,188.13968
Glyma.01G015200,2.632267
Glyma.01G015300,79.18862
Glyma.01G015400,164.1594
Glyma.01G015500,182.5818
Glyma.01G015600,63.36993
Glyma.01G015700,26.09878
Glyma.01G015800,0.1395967
Glyma.01G015900,79.49512
Glyma.01G016000,1.99301
Glyma.01G016100,5.11297
Glyma.01G016200,22.02969
Glyma.01G016300,5.037375
Glyma.01G016400,44.54941
Glyma.01G016500,95.1603705
Glyma.01G016600,6.0693396
Glyma.01G016700,0
Glyma.01G016800,181.444
Glyma.01G016900,61.38704
Glyma.01G017000,196.06154
Glyma.01G017100,154.63454
Glyma.01G017200,0.075839
Glyma.01G017300,24.627341
Glyma.01G017400,62.46216
Glyma.01G017500,0.0528409
Glyma.01G017600,0.11468978
Glyma.01G017700,473.092201
Glyma.01G017800,34.925064
Glyma.01G017900,51.87119
Glyma.01G018000,493.87016
Glyma.01G018100,190.22642
Glyma.01G018200,0.2458623
Glyma.01G018300,25.87747
Glyma.01G018400,152.6849
Glyma.01G018500,10.3314329
Glyma.01G018600,56.22464
Glyma.01G018700,60.53841
Glyma.01G018800,94.29721
Glyma.01G018900,1.4114756
Glyma.01G019000,79.520052
Glyma.01G019100,52.91554
Glyma.01G019200,337.11555
Glyma.01G019300,35.850862
Glyma.01G019400,446.3957
Glyma.01G019500,112.274686
Glyma.01G019600,14.058812
Glyma.01G019700,216.51736
Glyma.01G019800,658.6904
Glyma.01G019900,33.29153
Glyma.01G020000,1.0091758
Glyma.01G020100,123.9210561
Glyma.01G020200,78.43466
Glyma.01G020300,174.9607
Glyma.01G020400,16.7681
Glyma.01G020500,3.13191793
Glyma.01G020600,0.2031538
Glyma.01G020700,0.666948
Glyma.01G020800,5.6770159
Glyma.01G020900,352.281271
Glyma.01G021000,41.6091121
Glyma.01G021100,15.488641
Glyma.01G021200,14.5608613
Glyma.01G021300,64.32698
Glyma.01G021400,117.588
Glyma.01G021500,2.4091492
Glyma.01G021600,110.30552
Glyma.01G021700,6.29724911
Glyma.01G021800,0.025568483
Glyma.01G021900,4.4522139
Glyma.01G022000,0
Glyma.01G022100,1196.8197
Glyma.01G022200,0.275607
Glyma.01G022300,3.16137418
Glyma.01G022400,49.788806
Glyma.01G022500,23.688764
Glyma.01G022600,29.161634
Glyma.01G022700,45.754618
Glyma.01G022800,22.94484
Glyma.01G022900,21.222731
Glyma.01G023000,126.00197
Glyma.01G023100,0.19093593
Glyma.01G023200,77.12753
Glyma.01G023300,365.616
Glyma.01G023400,0.3444192
Glyma.01G023500,64.4567218
Glyma.01G023600,33.54649
Glyma.01G023700,23.41423
Glyma.01G023800,4.367028
Glyma.01G023900,34.28811
Glyma.01G024000,209.27137
Glyma.01G024100,0.027396668
Glyma.01G024200,0.5273867
Glyma.01G024300,21.00271
Glyma.01G024400,0.4358833
Glyma.01G024500,9.235338
Glyma.01G024600,154.69947
Glyma.01G024700,43.02532
Glyma.01G024800,0.8563544
Glyma.01G024900,0.0823308
Glyma.01G025000,23.0708942
Glyma.01G025100,2797.349
Glyma.01G025200,42.322359
Glyma.01G025300,31.87886
Glyma.01G025400,15.740872
Glyma.01G025500,54.197855
Glyma.01G025600,122.01015
Glyma.01G025700,9.1928
Glyma.01G025800,59.31429
Glyma.01G025900,0
Glyma.01G026000,66.68909
Glyma.01G026100,339.012
Glyma.01G026200,88.863375
Glyma.01G026300,0.052873856
Glyma.01G026400,21.67369
Glyma.01G026500,71.87174
Glyma.01G026600,18.8175147
Glyma.01G026700,567.4333
Glyma.01G026800,87.17851
Glyma.01G026900,3.180079
Glyma.01G027000,3.7630361
Glyma.01G027100,0.2527828
Glyma.01G027200,4.4086371
Glyma.01G027300,203.5178
Glyma.01G027400,0.17922407
Glyma.01G027500,89.28348
Glyma.01G027600,3.9247841
Glyma.01G027700,91.02655
Glyma.01G027800,23.498369
Glyma.01G027900,3.32055807
Glyma.01G028000,0.46106491
Glyma.01G028100,19.704562
Glyma.01G028200,28.879395
Glyma.01G028300,15.4184661
Glyma.01G028400,3.108943
Glyma.01G028500,960.39314
Glyma.01G028600,32.836199
Glyma.01G028700,123.64294
Glyma.01G028800,62.608857
Glyma.01G028900,429.4042
Glyma.01G029000,272.3739
Glyma.01G029100,140.11508
Glyma.01G029200,1104.1025
Glyma.01G029300,6.4489121
Glyma.01G029400,243.7925
Glyma.01G029500,66.27672
Glyma.01G029600,309.4581
Glyma.01G029700,9.19878
Glyma.01G029800,1079.8701
Glyma.01G029900,2.0267673
Glyma.01G030000,44.463231
Glyma.01G030100,0.1363394
Glyma.01G030200,5.68836868
Glyma.01G030300,27.775207
Glyma.01G030400,75.87313
Glyma.01G030500,146.669047
Glyma.01G030600,445.3448
Glyma.01G030700,8.57416
Glyma.01G030800,446.6229
Glyma.01G030900,80.22011
Glyma.01G031000,0
Glyma.01G031100,0
Glyma.01G031200,54.43171
Glyma.01G031300,23.6125591
Glyma.01G031400,108.75698
Glyma.01G031500,189.65406
Glyma.01G031600,0
Glyma.01G031700,419.3079
Glyma.01G031800,64.412105
Glyma.01G031900,94.99702
Glyma.01G032000,78.154777
Glyma.01G032100,120.72223
Glyma.01G032200,15.734029
Glyma.01G032300,47.46583
Glyma.01G032400,5.80781956
Glyma.01G032500,254.0449
Glyma.01G032600,83.749505
Glyma.01G032700,1.282415
Glyma.01G032800,3.117577
Glyma.01G032900,15.213972
Glyma.01G033000,26.163694
Glyma.01G033100,0.14303616
Glyma.01G033200,9.9801005
Glyma.01G033300,40.34845
Glyma.01G033400,66.635803
Glyma.01G033500,16.2368729
Glyma.01G033600,0
Glyma.01G033700,46.31476
Glyma.01G033800,184.62591
Glyma.01G033900,59.671884
Glyma.01G034000,461.441198
Glyma.01G034100,16.406269
Glyma.01G034200,7.2566011
Glyma.01G034300,52.9435
Glyma.01G034400,5.6412947
Glyma.01G034500,1.3536849
Glyma.01G034600,18.1196297
Glyma.01G034700,2.63606394
Glyma.01G034800,0.5633492
Glyma.01G034900,33.102374
Glyma.01G035000,23.2141474
Glyma.01G035100,341.27773
Glyma.01G035200,1.0722798
Glyma.01G035300,28.506354
Glyma.01G035400,1.1655345
Glyma.01G035500,40.85965
Glyma.01G035600,27.248717
Glyma.01G035700,39.59021
Glyma.01G035800,2.3527874
Glyma.01G035900,0.0836263
Glyma.01G036000,23.0901416
Glyma.01G036100,1.1283849
Glyma.01G036200,27.32468
Glyma.01G036300,83.0665893
Glyma.01G036400,0.293589
Glyma.01G036500,121.63258
Glyma.01G036600,36.327574
Glyma.01G036700,104.22546
Glyma.01G036800,20.982767
Glyma.01G036900,423.972084
Glyma.01G037000,8.55134
Glyma.01G037100,34.739241
Glyma.01G037200,53.348944
Glyma.01G037300,184.2906
Glyma.01G037400,36.65417
Glyma.01G037500,45.515124
Glyma.01G037600,6.440554
Glyma.01G037700,50.63964
Glyma.01G037800,18.800573
Glyma.01G037900,60.77921
Glyma.01G038000,7.188837
Glyma.01G038100,31.66029
Glyma.01G038200,73.93155
Glyma.01G038300,100.673
Glyma.01G038400,31.990171
Glyma.01G038500,39.82633
Glyma.01G038600,113.69326
Glyma.01G038700,63.90114
Glyma.01G038800,172.3001
Glyma.01G038900,22.537462
Glyma.01G039000,9.7429711
Glyma.01G039100,115.70314
Glyma.01G039200,43.76648
Glyma.01G039300,0.70989235
Glyma.01G039400,1.8039651
Glyma.01G039500,45.763052
Glyma.01G039600,19.122463
Glyma.01G039700,0.13054797
Glyma.01G039800,27.198474
Glyma.01G039900,26.811985
Glyma.01G040000,211.5269
Glyma.01G040100,1.7177674
Glyma.01G040200,318.8978715
Glyma.01G040300,57.53263
Glyma.01G040400,80.0512
Glyma.01G040500,29.635251
Glyma.01G040600,13.028215
Glyma.01G040700,79.42909
Glyma.01G040800,1.36133
Glyma.01G040900,4.8960756
Glyma.01G041000,13.128672
Glyma.01G041100,2.6524393
Glyma.01G041200,20.6229619
Glyma.01G041300,119.77085
Glyma.01G041400,100.299458
Glyma.01G041500,14.988256
Glyma.01G041600,32.3896
Glyma.01G041700,148.72982
Glyma.01G041800,0
Glyma.01G041900,0.0346785
Glyma.01G042000,0
Glyma.01G042100,6.8013686
Glyma.01G042200,0.6265058
Glyma.01G042300,94.52723
Glyma.01G042400,98.35125
Glyma.01G042500,0.939353301
Glyma.01G042600,0.3511583
Glyma.01G042700,140.1917371
Glyma.01G042800,263.7944
Glyma.01G042900,10.224314
Glyma.01G043000,20.19247
Glyma.01G043100,0.8353273
Glyma.01G043200,0.0169804
Glyma.01G043300,12.8901606
Glyma.01G043400,57.6155443
Glyma.01G043500,0.596718
Glyma.01G043600,37.334707
Glyma.01G043700,2.584578
Glyma.01G043800,51.49608
Glyma.01G043900,10.954089
Glyma.01G044000,322.67455
Glyma.01G044100,86.19783
Glyma.01G044200,162.27529
Glyma.01G044300,13.037712
Glyma.01G044400,16.882206
Glyma.01G044500,34.7815586
Glyma.01G044600,119.2772
Glyma.01G044700,0
Glyma.01G044800,19.8840452
Glyma.01G044900,9.456415
Glyma.01G045000,1.609585
Glyma.01G045100,126.81744
Glyma.01G045200,131.489898
Glyma.01G045300,23.22896
Glyma.01G045400,45.430368
Glyma.01G045500,52.9752
Glyma.01G045600,0
Glyma.01G045700,70.75625
Glyma.01G045800,87.35013
Glyma.01G045900,2.3986813
Glyma.01G046000,67.76143
Glyma.01G046100,0.6577649
Glyma.01G046200,153.80423
Glyma.01G046300,227.5753233
Glyma.01G046400,52.682595
Glyma.01G046500,164.45107
Glyma.01G046600,4.2240548
Glyma.01G046700,239.69305
Glyma.01G046800,1.2292729
Glyma.01G046900,0.05794647
Glyma.01G047000,1484.1841
Glyma.01G047100,136.69281
Glyma.01G047200,3.657456
Glyma.01G047300,11.091783
Glyma.01G047400,5.658733
Glyma.01G047500,0
Glyma.01G047600,17.164342
Glyma.01G047700,200.93939
Glyma.01G047800,2.9171907
Glyma.01G047900,19.47987
Glyma.01G048000,30.580124
Glyma.01G048100,7.471518
Glyma.01G048200,0.0345159
Glyma.01G048300,3.0414139
Glyma.01G048400,228.5349247
Glyma.01G048500,59.82687
Glyma.01G048600,7.05421
Glyma.01G048700,57.6122
Glyma.01G048800,10.8415272
Glyma.01G048900,0
Glyma.01G049000,0
Glyma.01G049100,43.2041
Glyma.01G049200,0.5393704
Glyma.01G049300,0.3758488
Glyma.01G049400,4.2063249
Glyma.01G049500,1.5260558
Glyma.01G049600,2.2862203
Glyma.01G049700,40.379575
Glyma.01G049800,0.261546619
Glyma.01G049900,42.61636
Glyma.01G050000,0
Glyma.01G050100,540.25696
Glyma.01G050200,0.150169788
Glyma.01G050300,0
Glyma.01G050400,57.74961
Glyma.01G050500,179.28348
Glyma.01G050600,0
Glyma.01G050700,2.847281
Glyma.01G050800,8.594521
Glyma.01G050900,107.78107
Glyma.01G051000,0.4944304
Glyma.01G051100,0
Glyma.01G051200,0
Glyma.01G051300,203.362923
Glyma.01G051400,85.43413
Glyma.01G051500,1.7682307
Glyma.01G051600,0
Glyma.01G051700,15.24623
Glyma.01G051800,0.6395227
Glyma.01G051900,0.153002149
Glyma.01G052000,0
Glyma.01G052100,0
Glyma.01G052200,59.69324
Glyma.01G052300,2.8199013
Glyma.01G052400,64.00402
Glyma.01G052500,18.755067
Glyma.01G052600,67.83364
Glyma.01G052700,51.307821
Glyma.01G052800,113.6222
Glyma.01G052900,1.8326325
Glyma.01G053000,0
Glyma.01G053100,16.884715
Glyma.01G053200,65.75957
Glyma.01G053300,56.07998
Glyma.01G053400,9.134703
Glyma.01G053500,4.063104
Glyma.01G053600,4.174918
Glyma.01G053700,29.96256
Glyma.01G053800,57.584348
Glyma.01G053900,1.5682542
Glyma.01G054000,302.41781
Glyma.01G054100,8.9248101
Glyma.01G054200,99.67151
Glyma.01G054300,53.12136
Glyma.01G054400,146.61545
Glyma.01G054500,12.062506
Glyma.01G054600,0.3366593
Glyma.01G054700,0.01122755
Glyma.01G054800,45.78532
Glyma.01G054900,7.111245
Glyma.01G055000,4.276534
Glyma.01G055100,0
Glyma.01G055200,10.9486907
Glyma.01G055300,37.44607
Glyma.01G055400,87.18196
Glyma.01G055500,75.18296
Glyma.01G055600,0
Glyma.01G055700,13.8034661
Glyma.01G055800,2.42456
Glyma.01G055900,75.46706
Glyma.01G056000,3.674962
Glyma.01G056100,141.529497
Glyma.01G056200,1.1616632
Glyma.01G056300,209.4305
Glyma.01G056400,4.6865565
Glyma.01G056500,60.72459936
Glyma.01G056600,0
Glyma.01G056700,0
Glyma.01G056800,31.347234
Glyma.01G056900,11.606375
Glyma.01G057000,0
Glyma.01G057100,582.0606
Glyma.01G057200,0
Glyma.01G057300,0
Glyma.01G057400,136.04149
Glyma.01G057500,54.72123
Glyma.01G057600,4.326326
Glyma.01G057700,12.252643
Glyma.01G057800,0.1216352
Glyma.01G057900,0.0523168
Glyma.01G058000,395.4787
Glyma.01G058100,60.42363
Glyma.01G058200,72.36874
Glyma.01G058300,399.92708
Glyma.01G058400,30.2269346
Glyma.01G058500,1031.64498
Glyma.01G058600,76.274707
Glyma.01G058700,9.891242
Glyma.01G058800,0.17792
Glyma.01G058900,8.300188
Glyma.01G059000,10.079971
Glyma.01G059100,8.470879
Glyma.01G059200,51.56106
Glyma.01G059300,0
Glyma.01G059400,1.1573639
Glyma.01G059500,0.75339738
Glyma.01G059600,0
Glyma.01G059700,1.603917
Glyma.01G059800,0
Glyma.01G059900,8.992204
Glyma.01G060000,0.0780388
Glyma.01G060100,0
Glyma.01G060200,0.00389672
Glyma.01G060300,21.759569
Glyma.01G060400,0
Glyma.01G060500,0
Glyma.01G060600,0.131462008
Glyma.01G060700,86.57958
Glyma.01G060800,1.76837
Glyma.01G060900,1007.0392
Glyma.01G061000,95.5984336
Glyma.01G061100,97.486524
Glyma.01G061200,0.59875
Glyma.01G061300,0
Glyma.01G061400,0
Glyma.01G061500,66.48851
Glyma.01G061600,0.1720112
Glyma.01G061700,31.4382
Glyma.01G061800,62.72577
Glyma.01G061900,2.3344012
Glyma.01G062000,125.45574
Glyma.01G062100,33.73459
Glyma.01G062200,12.299724
Glyma.01G062300,67.61547
Glyma.01G062400,51.542736
Glyma.01G062500,0
Glyma.01G062600,2.0229829
Glyma.01G062700,2.5727656
Glyma.01G062800,0
Glyma.01G062900,9.54463696
Glyma.01G063000,729.908
Glyma.01G063100,60.229433
Glyma.01G063200,1.401336
Glyma.01G063300,0
Glyma.01G063400,0
Glyma.01G063500,1.4290668
Glyma.01G063600,28.37159
Glyma.01G063700,20.04461
Glyma.01G063800,17.865039
Glyma.01G063900,0
Glyma.01G064000,0.4629693
Glyma.01G064100,75.4723205
Glyma.01G064200,60.9259586
Glyma.01G064300,0
Glyma.01G064400,63.58911
Glyma.01G064500,5.0163631
Glyma.01G064600,70.523974
Glyma.01G064700,0.0473386
Glyma.01G064800,9.0808283
Glyma.01G064900,64.17394
Glyma.01G065000,0.8502125
Glyma.01G065100,119.44496
Glyma.01G065200,0
Glyma.01G065300,0.0000554
Glyma.01G065400,10.719075
Glyma.01G065500,2.7100644
Glyma.01G065600,2.558231
Glyma.01G065700,0.7945073
Glyma.01G065800,7.0839749
Glyma.01G065900,0
Glyma.01G066000,65.79313304
Glyma.01G066100,70.56729673
Glyma.01G066200,0
Glyma.01G066300,52.5527064
Glyma.01G066400,0.0408371
Glyma.01G066500,1.07513474
Glyma.01G066600,103.08444
Glyma.01G066700,0.10518996
Glyma.01G066800,0
Glyma.01G066900,0
Glyma.01G067000,163.269
Glyma.01G067100,54.54575
Glyma.01G067200,241.3504211
Glyma.01G067300,5.328845
Glyma.01G067400,0
Glyma.01G067500,0
Glyma.01G067600,116.19808
Glyma.01G067700,6.77666
Glyma.01G067800,2.0321778
Glyma.01G067900,66.13427
Glyma.01G068000,169.30482
Glyma.01G068100,4.9981878
Glyma.01G068200,30.2096165
Glyma.01G068300,2.2839523
Glyma.01G068400,0
Glyma.01G068500,0
Glyma.01G068600,81.14977
Glyma.01G068700,53.03278
Glyma.01G068800,39.44918
Glyma.01G068900,5.311952
Glyma.01G069000,69.531827
Glyma.01G069100,0
Glyma.01G069200,1.096008
Glyma.01G069300,14.4906083
Glyma.01G069400,25.9531372
Glyma.01G069500,40.549289
Glyma.01G069600,45.93855
Glyma.01G069700,1.072
Glyma.01G069800,0
Glyma.01G069900,0
Glyma.01G070000,0
Glyma.01G070100,0
Glyma.01G070200,38.71731
Glyma.01G070300,20.59336
Glyma.01G070400,51.508654
Glyma.01G070500,4.1012852
Glyma.01G070600,0
Glyma.01G070700,40.31192
Glyma.01G070800,0
Glyma.01G070900,0.167915478
Glyma.01G071000,2.2127444
Glyma.01G071100,0.06105481
Glyma.01G071200,0
Glyma.01G071300,1624.0252
Glyma.01G071400,20.65376
Glyma.01G071500,3.3814597
Glyma.01G071600,2.31832
Glyma.01G071700,57.58538
Glyma.01G071800,1.7402073
Glyma.01G071900,0
Glyma.01G072000,45.13935
Glyma.01G072100,0.00399254
Glyma.01G072200,0.02556343
Glyma.01G072300,0.0467862
Glyma.01G072400,0.1318876
Glyma.01G072500,0.34208502
Glyma.01G072600,20.94445
Glyma.01G072700,0.118103
Glyma.01G072800,0
Glyma.01G072900,11.478801
Glyma.01G073000,22.75777
Glyma.01G073100,26.96038
Glyma.01G073200,2.5844057
Glyma.01G073300,0
Glyma.01G073400,13.884685
Glyma.01G073500,9.029765
Glyma.01G073600,1.3586011
Glyma.01G073700,0
Glyma.01G073800,0
Glyma.01G073900,0.00708648
Glyma.01G074000,53.39472
Glyma.01G074100,5.2214237
Glyma.01G074200,2.3576057
Glyma.01G074300,0.00304686
Glyma.01G074400,50.43325
Glyma.01G074500,33.84175
Glyma.01G074600,67.11262
Glyma.01G074700,53.07829
Glyma.01G074800,55.091632
Glyma.01G074900,0
Glyma.01G075000,0
Glyma.01G075100,37.90309
Glyma.01G075200,0.311951
Glyma.01G075300,46.33519
Glyma.01G075400,77.54392
Glyma.01G075500,1.850091
Glyma.01G075600,0
Glyma.01G075700,0
Glyma.01G075800,21.751073
Glyma.01G075900,4.0726877
Glyma.01G076000,13.013749
Glyma.01G076100,21.041086
Glyma.01G076200,17.28272
Glyma.01G076300,1.072497842
Glyma.01G076400,0
Glyma.01G076500,0
Glyma.01G076600,0
Glyma.01G076700,1.7072897
Glyma.01G076800,0
Glyma.01G076900,20.813817
Glyma.01G077000,200.822733
Glyma.01G077100,34.619739
Glyma.01G077200,58.56282
Glyma.01G077300,60.1491
Glyma.01G077400,64.26287
Glyma.01G077500,0.3112004
Glyma.01G077600,63.16262
Glyma.01G077700,15.6525121
Glyma.01G077800,1.019796
Glyma.01G077900,49.14238
Glyma.01G078000,10.803076
Glyma.01G078100,0
Glyma.01G078200,56.074103
Glyma.01G078300,422.7376221
Glyma.01G078400,23.45363
Glyma.01G078500,0.00325099
Glyma.01G078600,11.925289
Glyma.01G078700,29.209951
Glyma.01G078800,45.610882
Glyma.01G078900,0
Glyma.01G079000,0
Glyma.01G079100,235.44267
Glyma.01G079200,24.13258
Glyma.01G079300,141.5206
Glyma.01G079400,0
Glyma.01G079500,68.83815
Glyma.01G079600,7.920501
Glyma.01G079700,9.315017
Glyma.01G079800,16.09272
Glyma.01G079900,4.067796
Glyma.01G080000,0
Glyma.01G080100,0
Glyma.01G080200,400.6393
Glyma.01G080300,2.7203853
Glyma.01G080400,70.94466
Glyma.01G080500,212.66941
Glyma.01G080600,37.42479
Glyma.01G080700,184.81847
Glyma.01G080800,10.5309944
Glyma.01G080900,142.07092
Glyma.01G081000,8.748366
Glyma.01G081100,43.52145
Glyma.01G081200,0
Glyma.01G081300,487.00826
Glyma.01G081400,0.738368
Glyma.01G081500,504.7068
Glyma.01G081600,220.581825
Glyma.01G081700,1.3240136
Glyma.01G081800,0
Glyma.01G081900,19.2686095
Glyma.01G082000,85.533672
Glyma.01G082100,0
Glyma.01G082200,334.0449
Glyma.01G082300,0
Glyma.01G082400,222.703
Glyma.01G082500,60.32926
Glyma.01G082600,4.1108863
Glyma.01G082700,23.76479
Glyma.01G082800,19.27791
Glyma.01G082900,5.155166
Glyma.01G083000,61.841171
Glyma.01G083100,13.777022
Glyma.01G083200,0
Glyma.01G083300,184.5031853
Glyma.01G083400,24.22343
Glyma.01G083500,0.3420252
Glyma.01G083600,0.6291882
Glyma.01G083700,23.644251
Glyma.01G083800,0.08489816
Glyma.01G083900,0.1878753
Glyma.01G084000,206.7475566
Glyma.01G084100,0.00126221
Glyma.01G084200,10.66595257
Glyma.01G084300,1.3089565
Glyma.01G084400,8.04613
Glyma.01G084500,64.83499
Glyma.01G084600,50.926888
Glyma.01G084700,121.24304
Glyma.01G084800,110.067922
Glyma.01G084900,0
Glyma.01G085000,11.09427
Glyma.01G085100,0
Glyma.01G085200,6.0213898
Glyma.01G085300,10.0078
Glyma.01G085400,0.5653485
Glyma.01G085500,3.479072
Glyma.01G085600,0.001004689
Glyma.01G085700,4.52017061
Glyma.01G085800,36.1207906
Glyma.01G085900,0
Glyma.01G086000,47.44236
Glyma.01G086100,0
Glyma.01G086200,0.7415339
Glyma.01G086300,0.0159642
Glyma.01G086400,0
Glyma.01G086500,2.565522
Glyma.01G086600,11.917544
Glyma.01G086700,38.860053
Glyma.01G086800,5.7974116
Glyma.01G086900,68.0424
Glyma.01G087000,57.1148
Glyma.01G087100,67.26518
Glyma.01G087200,0.0457579
Glyma.01G087300,2.9023911
Glyma.01G087400,20.22268
Glyma.01G087500,76.0216738
Glyma.01G087600,2.1112483
Glyma.01G087700,44.93091
Glyma.01G087800,63.26583
Glyma.01G087900,36.626441
Glyma.01G088000,30.286279
Glyma.01G088100,0
Glyma.01G088200,44.4132
Glyma.01G088300,6.711193
Glyma.01G088400,2.7520721
Glyma.01G088500,47.28891
Glyma.01G088600,0
Glyma.01G088700,1.1864068
Glyma.01G088800,0
Glyma.01G088900,0
Glyma.01G089000,52.78411
Glyma.01G089100,112.10927
Glyma.01G089200,1.6232983
Glyma.01G089300,57.6021566
Glyma.01G089400,0
Glyma.01G089500,24.76621
Glyma.01G089600,31.020945
Glyma.01G089700,0.8853473
Glyma.01G089800,3.6152681
Glyma.01G089900,215.376
Glyma.01G090000,0
Glyma.01G090100,7.796363
Glyma.01G090200,15.5273894
Glyma.01G090300,0
Glyma.01G090400,89.6349913
Glyma.01G090500,0
Glyma.01G090600,0.0371253
Glyma.01G090700,12.227824
Glyma.01G090800,0.4156432
Glyma.01G090900,24.932092
Glyma.01G091000,1.8749941
Glyma.01G091100,1.9306354
Glyma.01G091200,0
Glyma.01G091300,5.125036096
Glyma.01G091400,34.913334
Glyma.01G091500,0.1926793
Glyma.01G091600,0
Glyma.01G091700,0.039701157
Glyma.01G091800,8.0640288
Glyma.01G091900,11.2007384
Glyma.01G092000,0
Glyma.01G092100,47.37223
Glyma.01G092200,3.5803659
Glyma.01G092300,434.86747
Glyma.01G092400,54.83441
Glyma.01G092500,0.00145027
Glyma.01G092600,0
Glyma.01G092700,0.06550884
Glyma.01G092800,0.1323057
Glyma.01G092900,20.05672
Glyma.01G093000,52.35424
Glyma.01G093100,30.51874
Glyma.01G093200,16.70467
Glyma.01G093300,0.1484472
Glyma.01G093400,9.0612342
Glyma.01G093500,0
Glyma.01G093600,0.300971382
Glyma.01G093700,0
